Timestamp,Level,Message
2025-07-01 09:10,INFO,Czekam 591 s do kolejnego pomiaru
2025-07-01 09:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 09:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 09:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 09:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 10:00,INFO,Czekam 591 s do kolejnego pomiaru
2025-07-01 10:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 10:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 10:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 10:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 10:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 11:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 11:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 11:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 11:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 11:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 11:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 12:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 12:10,INFO,Czekam 586 s do kolejnego pomiaru
2025-07-01 12:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 12:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 12:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 12:50,INFO,Czekam 588 s do kolejnego pomiaru
2025-07-01 13:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 13:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 13:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 13:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 13:40,INFO,Czekam 591 s do kolejnego pomiaru
2025-07-01 13:50,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-01 14:00,INFO,Czekam 591 s do kolejnego pomiaru
2025-07-01 14:10,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-01 14:20,WARNING,Distance deviation 3_B: measured - 31.09 km, default - 29.4 km
2025-07-01 14:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 14:30,WARNING,Distance deviation 3_B: measured - 31.09 km, default - 29.4 km
2025-07-01 14:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 14:40,WARNING,Distance deviation 3_A: measured - 30.60 km, default - 30.4 km
2025-07-01 14:40,WARNING,Distance deviation 3_B: measured - 31.09 km, default - 29.4 km
2025-07-01 14:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 14:50,WARNING,Distance deviation 3_A: measured - 30.60 km, default - 30.4 km
2025-07-01 14:50,WARNING,Distance deviation 3_B: measured - 31.09 km, default - 29.4 km
2025-07-01 14:50,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-01 15:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 15:10,WARNING,Distance deviation 3_B: measured - 31.03 km, default - 29.4 km
2025-07-01 15:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 15:20,WARNING,Distance deviation 1_A: measured - 51.38 km, default - 50.5 km
2025-07-01 15:20,WARNING,Distance deviation 2_B: measured - 27.77 km, default - 27.2 km
2025-07-01 15:20,WARNING,Distance deviation 3_B: measured - 31.03 km, default - 29.4 km
2025-07-01 15:20,WARNING,Distance deviation 4_B: measured - 32.99 km, default - 32.5 km
2025-07-01 15:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 15:30,WARNING,Distance deviation 3_B: measured - 31.03 km, default - 29.4 km
2025-07-01 15:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 15:40,INFO,Czekam 591 s do kolejnego pomiaru
2025-07-01 15:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 16:00,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-01 16:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 16:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 16:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 16:40,INFO,Czekam 591 s do kolejnego pomiaru
2025-07-01 16:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 17:00,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-01 17:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 17:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 17:30,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-01 17:40,INFO,Czekam 591 s do kolejnego pomiaru
2025-07-01 17:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 18:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 18:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 18:20,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-01 18:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 18:40,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-01 18:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 19:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 19:10,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-01 19:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 19:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 19:40,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-01 19:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 20:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 20:10,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-01 20:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 20:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 20:40,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-01 20:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 21:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 21:10,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-01 21:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 21:30,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-01 21:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 21:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 22:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 22:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 22:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 22:30,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-01 22:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 22:50,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-01 23:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 23:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 23:20,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-01 23:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-01 23:40,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-01 23:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 00:00,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 00:10,INFO,Czekam 587 s do kolejnego pomiaru
2025-07-02 00:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 00:30,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 00:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 00:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 01:00,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 01:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 01:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 01:30,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 01:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 01:50,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 02:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 02:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 02:20,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 02:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 02:40,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 02:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 03:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 03:10,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 03:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 03:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 03:40,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 03:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 04:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 04:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 04:20,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 04:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 04:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 04:50,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 05:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 05:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 05:20,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 05:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 05:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 05:50,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 06:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 06:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 06:20,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 06:30,WARNING,Distance deviation 2_A: measured - 30.00 km, default - 29.5 km
2025-07-02 06:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 06:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 06:50,WARNING,Distance deviation 2_A: measured - 30.00 km, default - 29.5 km
2025-07-02 06:50,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 07:00,WARNING,Distance deviation 2_A: measured - 30.00 km, default - 29.5 km
2025-07-02 07:00,WARNING,Distance deviation 5_A: measured - 44.21 km, default - 43.6 km
2025-07-02 07:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 07:10,WARNING,Distance deviation 5_A: measured - 44.21 km, default - 43.6 km
2025-07-02 07:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 07:20,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 07:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 07:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 07:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 08:00,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 08:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 08:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 08:30,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 08:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 08:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 09:00,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 09:10,INFO,Czekam 591 s do kolejnego pomiaru
2025-07-02 09:20,INFO,Czekam 591 s do kolejnego pomiaru
2025-07-02 09:30,WARNING,Distance deviation 2_A: measured - 30.00 km, default - 29.5 km
2025-07-02 09:30,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 09:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 09:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 10:00,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 10:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 10:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 10:30,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 10:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 10:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 11:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 11:10,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 11:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 11:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 11:40,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 11:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 12:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 12:10,INFO,Czekam 587 s do kolejnego pomiaru
2025-07-02 12:20,WARNING,Distance deviation 5_B: measured - 44.85 km, default - 43.1 km
2025-07-02 12:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 12:30,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 12:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 12:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 13:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 13:10,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 13:20,WARNING,Distance deviation 2_A: measured - 30.32 km, default - 29.5 km
2025-07-02 13:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 13:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 13:40,INFO,Czekam 588 s do kolejnego pomiaru
2025-07-02 13:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 14:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 14:10,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 14:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 14:30,WARNING,Distance deviation 1_A: measured - 51.02 km, default - 50.5 km
2025-07-02 14:30,WARNING,Distance deviation 3_A: measured - 32.63 km, default - 30.4 km
2025-07-02 14:30,WARNING,Distance deviation 4_A: measured - 35.18 km, default - 32.9 km
2025-07-02 14:30,WARNING,Distance deviation 5_A: measured - 45.86 km, default - 43.6 km
2025-07-02 14:30,INFO,Czekam 590 s do kolejnego pomiaru
2025-07-02 14:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 14:50,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 15:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 15:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 15:20,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 15:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 15:40,WARNING,Distance deviation 3_B: measured - 31.03 km, default - 29.4 km
2025-07-02 15:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 15:50,WARNING,Distance deviation 3_B: measured - 31.03 km, default - 29.4 km
2025-07-02 15:50,WARNING,Distance deviation 4_B: measured - 35.58 km, default - 32.5 km
2025-07-02 15:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 16:00,WARNING,Distance deviation 3_B: measured - 31.03 km, default - 29.4 km
2025-07-02 16:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 16:10,INFO,Czekam 586 s do kolejnego pomiaru
2025-07-02 16:20,INFO,Czekam 591 s do kolejnego pomiaru
2025-07-02 16:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 16:40,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 16:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 17:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 17:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 17:20,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 17:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 17:40,INFO,Czekam 591 s do kolejnego pomiaru
2025-07-02 17:50,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 18:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 18:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 18:20,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 18:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 18:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 18:50,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 19:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 19:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 19:20,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 19:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 19:40,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 19:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 20:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 20:10,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 20:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 20:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 20:40,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 20:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 21:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 21:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 21:20,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 21:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 21:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 21:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 22:00,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 22:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 22:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 22:30,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 22:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 22:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 23:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 23:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 23:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 23:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-02 23:40,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-02 23:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 00:00,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 00:10,INFO,Czekam 587 s do kolejnego pomiaru
2025-07-03 00:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 00:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 00:40,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 00:50,INFO,Czekam 590 s do kolejnego pomiaru
2025-07-03 01:00,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 01:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 01:20,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 01:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 01:40,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 01:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 02:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 02:10,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 02:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 02:30,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 02:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 02:50,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 03:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 03:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 03:20,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 03:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 03:40,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 03:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 04:00,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 04:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 04:20,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 04:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 04:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 04:50,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 05:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 05:10,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 05:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 05:30,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 05:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 05:50,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 06:00,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 06:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 06:20,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 06:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 06:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 06:50,WARNING,Distance deviation 2_A: measured - 30.00 km, default - 29.5 km
2025-07-03 06:50,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 07:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 07:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 07:20,WARNING,Distance deviation 1_A: measured - 51.37 km, default - 50.5 km
2025-07-03 07:20,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 07:30,WARNING,Distance deviation 1_A: measured - 51.86 km, default - 50.5 km
2025-07-03 07:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 07:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 07:50,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 08:00,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 08:10,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 08:20,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 08:30,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 08:40,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 08:50,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 09:00,INFO,Czekam 591 s do kolejnego pomiaru
2025-07-03 09:10,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 09:20,INFO,Czekam 592 s do kolejnego pomiaru
2025-07-03 09:30,INFO,Czekam 593 s do kolejnego pomiaru
2025-07-03 09:40,INFO,Czekam 592 s do kolejnego pomiaru
